transaction_id,order_date,ship_date,customer_id,product_id,product_category,quantity,unit_price,city,state,payment_type,order_status,ingestion_date,gender_clean,customer_age_clean,age_band,discount_pct_clean,gross_amount,net_amount,shipping_delay_days,order_year,order_month,_ingested_at,_source_file
6485,2024-08-10,2024-08-09,CUST154340,PROD27044,Furniture,3,647.42,Philadelphia,PA,,Delivered,2026-05-31,Female,,Unknown,0.00,1942.26,1942.26,-1,2024,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
26467,2025-06-20,2025-06-24,CUST161164,PROD43709,Sports,8,462.59,New York,NY,,Cancelled,2026-05-31,Male,,Unknown,0.00,3700.72,3700.72,4,2025,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
24794,2025-06-23,2025-06-22,CUST28409,PROD41520,Fashion,9,412.40,Dallas,TX,UPI,Delivered,2026-05-31,Male,38,30-44,97.63,3711.60,87.96,-1,2025,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19424,2025-09-28,2025-10-04,CUST61859,PROD25206,Sports,2,308.63,Phoenix,AZ,Card,Returned,2026-05-31,Unknown,,Unknown,0.00,617.26,617.26,6,2025,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
5308,2024-07-13,2024-07-16,CUST190787,PROD1594,Sports,5,117.85,New York,NY,COD,Cancelled,2026-05-31,Female,,Unknown,0.00,589.25,589.25,3,2024,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
2831,2025-03-18,2025-03-24,CUST139541,PROD47921,Furniture,10,1242.35,Houston,TX,COD,Cancelled,2026-05-31,Female,,Unknown,0.00,12423.50,12423.50,6,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
619,2025-01-10,2025-01-08,CUST41188,PROD23349,Electronics,6,546.85,New York,NY,Crypto,Delivered,2026-05-31,Female,,Unknown,0.00,3281.10,3281.10,-2,2025,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
36307,2025-03-01,2025-03-05,CUST112097,PROD1876,Grocery,9,11.88,San Antonio,TX,UPI,Delivered,2026-05-31,Female,,Unknown,0.00,106.92,106.92,4,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
20883,2024-09-03,2024-09-09,CUST37440,PROD44212,Sports,1,388.52,Phoenix,AZ,Crypto,Cancelled,2026-05-31,Unknown,,Unknown,0.00,388.52,388.52,6,2024,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
23096,2024-08-11,2024-08-18,CUST159161,PROD30320,Grocery,5,42.24,San Antonio,TX,COD,Delivered,2026-05-31,Male,,Unknown,0.00,211.20,211.20,7,2024,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
49592,2025-06-05,2025-06-14,CUST75811,PROD33093,Furniture,1,478.53,San Antonio,TX,Card,Returned,2026-05-31,Male,,Unknown,0.00,478.53,478.53,9,2025,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
23021,2023-01-03,2023-01-03,CUST191819,PROD42237,Furniture,5,1126.82,San Diego,CA,,Delivered,2026-05-31,Unknown,,Unknown,1.61,5634.10,5543.39,0,2023,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
5906,2025-07-08,2025-07-10,CUST155133,PROD23558,Electronics,10,526.00,Philadelphia,PA,COD,Returned,2026-05-31,Male,,Unknown,44.63,5260.00,2912.46,2,2025,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
11829,2023-11-12,2023-11-18,CUST190706,PROD30089,Sports,3,700.33,Philadelphia,PA,,Cancelled,2026-05-31,Unknown,,Unknown,0.00,2100.99,2100.99,6,2023,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
9664,2023-11-08,2023-11-08,CUST100122,PROD32604,Electronics,6,1912.68,Houston,TX,COD,Cancelled,2026-05-31,Female,,Unknown,0.00,11476.08,11476.08,0,2023,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
17560,2025-01-04,2025-01-08,CUST101348,PROD37656,Grocery,3,4.98,Phoenix,AZ,Crypto,Returned,2026-05-31,Female,24,18-29,0.00,14.94,14.94,4,2025,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
27543,2025-08-02,2025-07-31,CUST4175,PROD46250,Sports,6,740.09,New York,NY,Crypto,Cancelled,2026-05-31,Female,,Unknown,0.00,4440.54,4440.54,-2,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19629,2025-08-23,2025-09-01,CUST148447,PROD5098,Electronics,2,1655.95,Dallas,TX,Crypto,Returned,2026-05-31,Male,27,18-29,0.00,3311.90,3311.90,9,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
7816,2023-02-16,2023-02-14,CUST198568,PROD30045,Furniture,5,288.44,San Antonio,TX,Crypto,Returned,2026-05-31,Female,26,18-29,0.00,1442.20,1442.20,-2,2023,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19584,2025-01-17,2025-01-17,CUST182689,PROD46036,Sports,4,207.59,Los Angeles,CA,COD,Cancelled,2026-05-31,Male,1,<18,0.00,830.36,830.36,0,2025,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
26901,2023-05-10,2023-05-16,CUST82527,PROD23154,Furniture,1,1420.70,New York,NY,Crypto,Cancelled,2026-05-31,Unknown,22,18-29,0.00,1420.70,1420.70,6,2023,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
12069,2025-07-07,2025-07-08,CUST198748,PROD301,Electronics,5,1651.18,Phoenix,AZ,COD,Delivered,2026-05-31,Unknown,26,18-29,14.54,8255.90,7055.49,1,2025,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
28933,2023-11-14,2023-11-18,CUST92920,PROD39718,Electronics,8,1671.85,Chicago,IL,Card,Cancelled,2026-05-31,Female,,Unknown,0.00,13374.80,13374.80,4,2023,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
17551,2023-10-22,2023-10-19,CUST181884,PROD14392,Grocery,6,6.36,Chicago,IL,,Returned,2026-05-31,Male,64,60+,74.64,38.16,9.68,-3,2023,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
9464,2023-04-20,2023-04-22,CUST149936,PROD42728,Fashion,6,269.16,Phoenix,AZ,COD,Cancelled,2026-05-31,Unknown,,Unknown,0.00,1614.96,1614.96,2,2023,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
15127,2023-06-11,2023-06-08,CUST197954,PROD23757,Furniture,4,212.58,Chicago,IL,COD,Cancelled,2026-05-31,Female,,Unknown,0.00,850.32,850.32,-3,2023,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
21963,2023-03-15,2023-03-17,CUST77887,PROD23067,Furniture,8,1458.67,Phoenix,AZ,Card,Cancelled,2026-05-31,Male,,Unknown,81.88,11669.36,2114.49,2,2023,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
435,2025-06-14,2025-06-15,CUST87,PROD12850,Sports,10,435.07,Chicago,IL,Card,Delivered,2026-05-31,Unknown,,Unknown,0.00,4350.70,4350.70,1,2025,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
12944,2025-01-06,2025-01-09,CUST92379,PROD13409,Fashion,1,141.09,Chicago,IL,,Cancelled,2026-05-31,Male,,Unknown,0.00,141.09,141.09,3,2025,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
20256,2023-08-15,2023-08-13,CUST159352,PROD15651,Furniture,7,878.79,Phoenix,AZ,Crypto,Delivered,2026-05-31,Female,,Unknown,39.66,6151.53,3711.83,-2,2023,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
11783,2024-06-23,2024-06-24,CUST2897,PROD28587,Furniture,1,633.12,Dallas,TX,UPI,Delivered,2026-05-31,Female,,Unknown,0.00,633.12,633.12,1,2024,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
47972,2023-02-20,2023-02-18,CUST105497,PROD24881,Electronics,8,1261.18,San Jose,CA,COD,Delivered,2026-05-31,Female,,Unknown,15.07,10089.44,8568.96,-2,2023,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
39360,2024-08-19,2024-08-26,CUST111715,PROD34721,Grocery,7,12.31,Philadelphia,PA,COD,Returned,2026-05-31,Female,59,45-59,18.51,86.17,70.22,7,2024,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
42779,2023-01-05,2023-01-04,CUST195262,PROD45853,Grocery,2,49.43,San Antonio,TX,UPI,Cancelled,2026-05-31,Unknown,44,30-44,45.75,98.86,53.63,-1,2023,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
17621,2023-02-22,2023-02-19,CUST63683,PROD45235,Sports,8,760.65,Houston,TX,COD,Returned,2026-05-31,Female,,Unknown,31.68,6085.20,4157.41,-3,2023,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
38721,2023-06-09,2023-06-10,CUST152972,PROD39511,Sports,8,57.55,Houston,TX,Crypto,Cancelled,2026-05-31,Male,,Unknown,0.00,460.40,460.40,1,2023,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
11386,2025-10-27,2025-11-03,CUST151088,PROD24283,Fashion,4,58.58,San Antonio,TX,UPI,Delivered,2026-05-31,Female,,Unknown,0.00,234.32,234.32,7,2025,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
7339,2025-02-21,2025-02-22,CUST107883,PROD7215,Electronics,10,891.08,San Jose,CA,COD,Delivered,2026-05-31,Male,21,18-29,76.31,8910.80,2110.97,1,2025,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
42685,2024-10-07,2024-10-08,CUST92809,PROD32459,Grocery,6,37.73,New York,NY,Card,Cancelled,2026-05-31,Male,24,18-29,98.72,226.38,2.90,1,2024,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
21887,2025-05-29,2025-06-02,CUST27357,PROD2448,Grocery,6,5.56,Phoenix,AZ,,Returned,2026-05-31,Male,,Unknown,33.96,33.36,22.03,4,2025,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
37999,2025-02-15,2025-02-22,CUST199748,PROD23924,Electronics,8,392.34,Dallas,TX,Card,Delivered,2026-05-31,Male,,Unknown,0.00,3138.72,3138.72,7,2025,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19417,2025-10-21,2025-10-24,CUST178498,PROD15303,Electronics,8,917.93,Los Angeles,CA,UPI,Returned,2026-05-31,Unknown,26,18-29,23.26,7343.44,5635.36,3,2025,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
14269,2023-06-09,2023-06-07,CUST148049,PROD5401,Fashion,4,119.29,Chicago,IL,,Cancelled,2026-05-31,Female,,Unknown,0.00,477.16,477.16,-2,2023,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
20843,2023-11-24,2023-11-24,CUST166999,PROD531,Furniture,9,141.45,Los Angeles,CA,,Delivered,2026-05-31,Female,19,18-29,69.96,1273.05,382.42,0,2023,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
25205,2024-09-15,2024-09-23,CUST189165,PROD33625,Electronics,8,236.77,Chicago,IL,Card,Cancelled,2026-05-31,Female,,Unknown,0.00,1894.16,1894.16,8,2024,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
5666,2025-03-21,2025-03-26,CUST27365,PROD46719,Sports,2,230.49,Philadelphia,PA,Crypto,Returned,2026-05-31,Unknown,,Unknown,39.93,460.98,276.91,5,2025,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
21201,2023-11-26,2023-11-29,CUST158764,PROD38263,Fashion,7,466.76,New York,NY,Crypto,Delivered,2026-05-31,Female,6,<18,0.00,3267.32,3267.32,3,2023,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
38530,2024-03-13,2024-03-22,CUST14688,PROD16123,Sports,9,611.75,San Antonio,TX,COD,Delivered,2026-05-31,Unknown,67,60+,0.00,5505.75,5505.75,9,2024,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19622,2023-07-01,2023-07-03,CUST130466,PROD41613,Sports,2,82.00,San Jose,CA,Card,Delivered,2026-05-31,Unknown,,Unknown,0.00,164.00,164.00,2,2023,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
25436,2024-03-27,2024-03-29,CUST48837,PROD32661,Sports,8,191.39,San Jose,CA,COD,Cancelled,2026-05-31,Female,,Unknown,27.56,1531.12,1109.14,2,2024,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
35423,2024-07-06,2024-07-06,CUST98598,PROD25946,Grocery,6,25.07,San Antonio,TX,Card,Delivered,2026-05-31,Male,,Unknown,0.00,150.42,150.42,0,2024,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
11266,2023-05-31,2023-06-10,CUST165646,PROD2875,Furniture,10,128.47,Phoenix,AZ,,Cancelled,2026-05-31,Female,46,45-59,97.60,1284.70,30.83,10,2023,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
11163,2023-04-11,2023-04-18,CUST42869,PROD27493,Electronics,3,467.19,San Jose,CA,,Returned,2026-05-31,Unknown,,Unknown,30.66,1401.57,971.85,7,2023,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
12572,2024-04-02,2024-04-06,CUST97985,PROD34584,Furniture,9,1083.02,Dallas,TX,UPI,Cancelled,2026-05-31,Female,,Unknown,0.00,9747.18,9747.18,4,2024,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
9710,2024-08-04,2024-08-01,CUST94902,PROD37363,Electronics,3,1404.27,Phoenix,AZ,,Returned,2026-05-31,Male,,Unknown,0.00,4212.81,4212.81,-3,2024,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
11741,2024-10-21,2024-10-31,CUST16128,PROD26517,Electronics,7,1830.95,Houston,TX,Card,Delivered,2026-05-31,Female,,Unknown,0.00,12816.65,12816.65,10,2024,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
5363,2025-06-01,2025-05-30,CUST146315,PROD7637,Sports,3,66.50,San Diego,CA,UPI,Returned,2026-05-31,Male,,Unknown,0.00,199.50,199.50,-2,2025,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
3458,2025-02-23,2025-02-23,CUST39403,PROD18363,Furniture,6,443.52,Houston,TX,Card,Returned,2026-05-31,Female,,Unknown,1.42,2661.12,2623.33,0,2025,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
47938,2025-12-18,2025-12-21,CUST161286,PROD15033,Sports,1,263.64,Dallas,TX,Crypto,Delivered,2026-05-31,Unknown,7,<18,0.00,263.64,263.64,3,2025,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
4772,2025-11-23,2025-11-24,CUST82687,PROD34872,Grocery,2,44.78,San Antonio,TX,,Cancelled,2026-05-31,Male,,Unknown,0.00,89.56,89.56,1,2025,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
49103,2024-04-15,2024-04-15,CUST84037,PROD28813,Electronics,8,1871.89,Phoenix,AZ,COD,Returned,2026-05-31,Male,4,<18,0.00,14975.12,14975.12,0,2024,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
9656,2024-08-27,2024-08-25,CUST155851,PROD40430,Furniture,1,794.14,Los Angeles,CA,UPI,Returned,2026-05-31,Female,25,18-29,2.05,794.14,777.86,-2,2024,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
38504,2023-08-11,2023-08-16,CUST15143,PROD26404,Grocery,9,19.25,New York,NY,Card,Delivered,2026-05-31,Female,,Unknown,0.00,173.25,173.25,5,2023,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
28726,2024-02-27,2024-02-28,CUST193411,PROD22237,Grocery,6,5.13,Dallas,TX,COD,Returned,2026-05-31,Female,63,60+,0.00,30.78,30.78,1,2024,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
7413,2024-04-11,2024-04-12,CUST56052,PROD29190,Electronics,1,1983.49,San Diego,CA,COD,Delivered,2026-05-31,Unknown,,Unknown,18.14,1983.49,1623.68,1,2024,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
11048,2025-08-05,2025-08-04,CUST92894,PROD34373,Grocery,8,36.93,San Antonio,TX,Crypto,Cancelled,2026-05-31,Unknown,,Unknown,76.76,295.44,68.66,-1,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
2841,2025-02-26,2025-03-06,CUST44739,PROD26290,Sports,4,160.76,Chicago,IL,COD,Cancelled,2026-05-31,Female,4,<18,0.00,643.04,643.04,8,2025,2,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19215,2023-11-03,2023-11-04,CUST108333,PROD42971,Grocery,7,32.87,Dallas,TX,COD,Delivered,2026-05-31,Female,,Unknown,0.00,230.09,230.09,1,2023,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
49225,2025-10-25,2025-11-03,CUST83726,PROD21347,Fashion,7,120.27,Los Angeles,CA,Crypto,Returned,2026-05-31,Female,,Unknown,26.59,841.89,618.03,9,2025,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
31312,2025-08-24,2025-08-31,CUST780,PROD19604,Grocery,3,10.99,San Diego,CA,Card,Delivered,2026-05-31,Female,9,<18,92.35,32.97,2.52,7,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
33758,2025-06-15,2025-06-23,CUST104419,PROD5000,Sports,2,340.79,San Jose,CA,Crypto,Returned,2026-05-31,Female,24,18-29,0.00,681.58,681.58,8,2025,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
14537,2025-01-28,2025-01-27,CUST30993,PROD10412,Fashion,9,136.20,Chicago,IL,UPI,Cancelled,2026-05-31,Unknown,31,30-44,0.00,1225.80,1225.80,-1,2025,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19126,2025-07-15,2025-07-20,CUST109697,PROD19603,Electronics,7,1625.37,New York,NY,Crypto,Returned,2026-05-31,Unknown,,Unknown,13.67,11377.59,9822.27,5,2025,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
14942,2023-05-25,2023-05-30,CUST80231,PROD18857,Grocery,5,41.16,San Diego,CA,UPI,Delivered,2026-05-31,Female,67,60+,26.09,205.80,152.11,5,2023,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
44750,2023-11-01,2023-10-30,CUST88035,PROD42242,Furniture,7,577.94,San Jose,CA,Crypto,Cancelled,2026-05-31,Male,24,18-29,0.00,4045.58,4045.58,-2,2023,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
6820,2023-07-30,2023-07-27,CUST163119,PROD30846,Furniture,2,632.24,San Diego,CA,COD,Returned,2026-05-31,Unknown,,Unknown,0.00,1264.48,1264.48,-3,2023,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
5318,2025-08-04,2025-08-09,CUST199060,PROD45716,Sports,4,266.36,Chicago,IL,Crypto,Cancelled,2026-05-31,Female,43,30-44,0.00,1065.44,1065.44,5,2025,8,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
43584,2024-07-08,2024-07-17,CUST95241,PROD28652,Sports,4,24.00,San Diego,CA,COD,Delivered,2026-05-31,Male,,Unknown,85.72,96.00,13.71,9,2024,7,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
16111,2023-03-12,2023-03-16,CUST155593,PROD41789,Sports,5,19.87,Houston,TX,UPI,Returned,2026-05-31,Male,46,45-59,0.00,99.35,99.35,4,2023,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
2769,2024-09-22,2024-09-29,CUST3815,PROD35148,Fashion,8,402.85,New York,NY,COD,Returned,2026-05-31,Unknown,36,30-44,0.00,3222.80,3222.80,7,2024,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
38555,2025-11-28,2025-12-02,CUST15449,PROD47868,Sports,8,734.45,Phoenix,AZ,UPI,Delivered,2026-05-31,Unknown,38,30-44,0.00,5875.60,5875.60,4,2025,11,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
29869,2024-05-28,2024-06-05,CUST60042,PROD18447,Electronics,5,920.75,Dallas,TX,Card,Delivered,2026-05-31,Male,,Unknown,91.73,4603.75,380.73,8,2024,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
23114,2024-05-11,2024-05-17,CUST112554,PROD7134,Sports,9,321.51,San Antonio,TX,Card,Returned,2026-05-31,Male,52,45-59,0.00,2893.59,2893.59,6,2024,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
16824,2023-06-18,2023-06-26,CUST181053,PROD31735,Furniture,4,851.58,New York,NY,,Delivered,2026-05-31,Male,29,18-29,0.00,3406.32,3406.32,8,2023,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
49223,2024-04-25,2024-05-01,CUST131813,PROD4530,Furniture,6,298.20,New York,NY,Card,Returned,2026-05-31,Female,61,60+,78.83,1789.20,378.77,6,2024,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
19139,2023-03-13,2023-03-23,CUST121894,PROD18085,Sports,2,348.88,Philadelphia,PA,Card,Delivered,2026-05-31,Female,,Unknown,1.92,697.76,684.36,10,2023,3,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
16122,2023-10-03,2023-10-02,CUST105713,PROD17532,Electronics,3,1695.70,Philadelphia,PA,UPI,Cancelled,2026-05-31,Male,,Unknown,21.56,5087.10,3990.32,-1,2023,10,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
468,2025-05-24,2025-05-25,CUST172004,PROD29454,Sports,1,184.75,New York,NY,UPI,Returned,2026-05-31,Male,,Unknown,6.20,184.75,173.30,1,2025,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
44532,2024-04-25,2024-05-03,CUST33140,PROD32340,Electronics,4,801.14,San Antonio,TX,UPI,Delivered,2026-05-31,Female,50,45-59,0.00,3204.56,3204.56,8,2024,4,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
23785,2024-01-24,2024-02-01,CUST153922,PROD26729,Fashion,9,229.09,San Antonio,TX,Crypto,Delivered,2026-05-31,Female,,Unknown,5.73,2061.81,1943.67,8,2024,1,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
41094,2024-12-20,2024-12-25,CUST81685,PROD13572,Electronics,5,333.92,Phoenix,AZ,,Delivered,2026-05-31,Male,,Unknown,15.71,1669.60,1407.31,5,2024,12,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
6199,2025-09-08,2025-09-05,CUST107655,PROD23147,Furniture,1,324.59,New York,NY,Card,Returned,2026-05-31,Male,,Unknown,0.00,324.59,324.59,-3,2025,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
33401,2024-05-15,2024-05-20,CUST164465,PROD18951,Grocery,6,23.67,Phoenix,AZ,COD,Returned,2026-05-31,Male,,Unknown,27.19,142.02,103.40,5,2024,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
42444,2024-06-07,2024-06-09,CUST127139,PROD7562,Furniture,6,1197.62,Philadelphia,PA,Crypto,Delivered,2026-05-31,Male,,Unknown,69.55,7185.72,2188.05,2,2024,6,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
31679,2023-09-28,2023-10-03,CUST182275,PROD41390,Fashion,7,284.70,New York,NY,Crypto,Cancelled,2026-05-31,Female,,Unknown,8.43,1992.90,1824.90,5,2023,9,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
6407,2023-05-17,2023-05-18,CUST119745,PROD28301,Grocery,1,37.52,San Jose,CA,COD,Returned,2026-05-31,Unknown,2,<18,0.00,37.52,37.52,1,2023,5,2026-06-07T15:24:34.918Z,/Volumes/cowork_op48/dw_raw/raw_data/sales_transactions.csv
